,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
93,8/7/2020 0:03,3.76E+14,fraud_Spencer-Runolfsson,misc_pos,714.17,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,2/11/1982,4153c58ec1c1ed7567afe299b8477137,1375833812,40.8865,-100.286657,1
94,8/11/2020 22:06,2.28E+15,fraud_Kozey-Boehm,shopping_net,976.39,Thomas,Mathis,M,26615 Nelson Lane,Moores Hill,IN,47032,39.0945,-85.0638,3289,Sub,11/22/1969,c9a21093343049f756e4c7ee6e99fd5f,1376258768,39.788616,-84.526363,1
95,6/21/2020 17:44,3.01E+13,fraud_Denesik and Sons,shopping_pos,117.35,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,8/16/1993,d427892483b517d1d90a644bed9a3168,1371836666,37.409516,-101.079223,0
96,8/21/2020 0:52,3.76E+14,fraud_Haley Group,misc_pos,721.52,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,4/6/1973,68c21d83dbde37bd77d80fee17dc2711,1377046342,41.292948,-73.39417,1
97,7/13/2020 2:28,6.76E+11,fraud_Reichel Inc,entertainment,536.63,Ellen,Carrillo,F,9431 Amanda Mills,Odessa,MO,64076,38.9829,-93.9757,9512,Clinical research associate,12/31/1972,6feed04cec681248e35a98753e67e789,1373682516,38.866562,-92.984121,1
98,6/21/2020 19:50,3.55E+15,fraud_Turner LLC,travel,3.25,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,10/9/1976,14ef6b512f0345ce7ae57cd8f6b7fc73,1371844200,45.227291,-73.873925,0
99,6/21/2020 21:51,4.05E+15,"fraud_Prosacco, Kreiger and Kovacek",home,26.34,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.366,-98.0054,1749,"Surveyor, mining",5/7/1973,263a5dfc85e6153aa5660c7a664c6215,1371851462,41.031987,-98.831052,0
100,7/6/2020 3:47,4.46E+18,fraud_Collier Inc,grocery_net,10.84,Kimberly,Bush,F,6027 Scott Meadows Suite 494,Dell City,TX,79837,31.924,-105.2099,579,Hydrogeologist,11/26/1945,84cf97147254f80a7ddae1e46a062001,1373082428,31.577259,-105.629058,1
101,8/8/2020 22:17,3.44E+14,fraud_Terry-Huel,shopping_net,931.91,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1/24/1956,5b810f68af2b0c1dcb8a138c55c71905,1376000227,41.129931,-94.381911,1
102,6/21/2020 22:12,6.01E+15,"fraud_Windler, Goodwin and Kovacek",home,70.26,Jeffrey,White,M,8617 Holmes Terrace Suite 651,Tuscarora,MD,21790,39.2667,-77.5101,100,"Production assistant, television",12/11/1979,23009dad163684c7af9f97cc0a378b27,1371852748,39.815943,-77.798327,0
103,6/30/2020 2:11,3.59E+15,fraud_Ledner-Pfannerstill,gas_transport,8.06,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,2/29/1984,727c7e6ae1535b06478ec11792f2252f,1372558282,46.570814,-121.952525,1
104,6/21/2020 12:57,3.49E+14,fraud_Lubowitz-Walter,kids_pets,49.77,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,8/19/1950,afdf2f92eb150d6b7bc274ee6ee1d378,1371819472,39.723854,-98.16341,0
105,6/21/2020 18:50,3.51E+15,fraud_Kutch-Ferry,home,39.19,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,3/31/1985,014fc2cec1436e3efe4721518248bca3,1371840623,38.889933,-91.28467,0
106,8/24/2020 22:50,4.66E+15,"fraud_Dare, Casper and Bartoletti",kids_pets,3.15,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,11/4/1945,cf35d991aa752438506a96ee5f56dbf4,1377384618,39.105117,-80.512181,1
107,8/18/2020 22:05,2.13E+14,fraud_Bernier and Sons,kids_pets,24.06,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),6/3/1984,d3917efa78cfe121cd4e47db9df300e5,1376863554,33.406114,-81.858139,1
108,8/25/2020 22:49,3.50E+15,fraud_Kris-Weimann,misc_net,790.95,Danielle,Allen,F,87198 Macias Drive Suite 389,Loving,NM,88256,32.274,-104.0914,1925,Educational psychologist,5/26/1952,d4de3bd15af46e596c3019b00d30398b,1377470982,31.894484,-103.630521,1
109,6/21/2020 12:38,3.02E+13,"fraud_Schneider, Hayes and Nikolaus",food_dining,15.49,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1/22/1978,17e947f7909a4423a22a41e9fe912281,1371818284,43.52303,-88.132231,0
110,9/4/2020 0:46,4.42E+15,"fraud_Bernier, Volkman and Hoeger",misc_net,739.85,Renee,Jones,F,914 Nancy Square,Birmingham,AL,35211,33.4816,-86.859,493806,Operational investment banker,3/28/2000,1d0b2f4d473b9e02c70578d8829a861a,1378255610,33.972701,-87.628733,1
111,6/21/2020 20:28,3.02E+13,fraud_Haag-Blanda,food_dining,5.47,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,6/7/1966,73087156b8cd87f4636e72c4ad747f0f,1371846534,47.222054,-95.749624,0
112,6/21/2020 18:27,4.46E+12,fraud_Eichmann-Kilback,home,38.66,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1/24/1990,b6823cb834e31a13cd796499c2ed8625,1371839241,29.526561,-84.079233,0
113,8/23/2020 22:28,3.06E+13,fraud_Mayert Group,shopping_pos,785.58,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,2/13/1966,c15ef0d69af6414c4889a08c53659056,1377296915,40.225117,-92.611539,1
114,6/21/2020 15:37,3.53E+15,fraud_Kilback Group,food_dining,2.49,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,12/5/1974,6624ecb1fedd01f62880c3ad837d8d54,1371829034,32.244848,-81.437004,0
115,6/21/2020 12:58,4.19E+12,fraud_Carroll PLC,health_fitness,145.44,Jason,Farmer,M,33165 Larry Walks Suite 960,Ragland,AL,35131,33.7367,-86.1619,4159,Educational psychologist,2/3/1998,4261f223080c243558f1f5f0752e26f4,1371819529,33.315422,-85.538494,0
116,6/21/2020 19:44,3.75E+14,fraud_Champlin and Sons,home,15.34,David,Erickson,M,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,6/26/1928,e88e11f78da40895fe05c371dd436f46,1371843895,43.799569,-76.667446,0
117,6/21/2020 23:24,1.80E+14,fraud_Metz-Boehm,shopping_pos,92.69,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1/5/1972,078b9491c84b1163ace49b5f68022286,1371857045,31.464444,-88.05905,0
118,7/18/2020 3:51,2.70E+15,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1097.18,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",3/9/1988,1042c537f7176e8f6e7e66306e771131,1374119508,36.763378,-81.221175,1
119,6/21/2020 15:10,3.04E+13,fraud_Heller PLC,health_fitness,27.25,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,10/13/1991,9d6df6e416e1e2a01fb28395a7489f04,1371827432,42.157631,-76.100277,0
120,6/21/2020 12:49,3.54E+15,fraud_Kihn-Schuster,food_dining,57.53,Lawrence,Frost,M,82448 Tucker Cliff,Kittery Point,ME,3905,43.0976,-70.7121,1780,Broadcast engineer,1/21/1983,5604d2f56dafb70fb50d04097fa5ba43,1371818941,42.526152,-70.524338,0
121,6/21/2020 23:10,4.68E+12,fraud_Douglas-White,entertainment,82.16,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,7/1/1972,b9639cb340ad566ab53a510855437a37,1371856257,30.043796,-92.815717,0
122,9/7/2020 22:50,4.62E+12,"fraud_Windler, Goodwin and Kovacek",home,394.82,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,7/15/1954,00d6b58d91cdfd99b525b18fa250778d,1378594255,42.001271,-94.895399,1
123,6/21/2020 13:56,4.96E+18,fraud_Hills-Boyer,personal_care,25.5,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,12/21/1980,f39088646ca3e5287acb8f104bf52032,1371822970,41.138383,-74.355987,0
124,6/21/2020 18:12,3.76E+14,fraud_Botsford PLC,home,13.71,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,12/15/1943,6573aa35f3352e8260a058e666fc60c1,1371838363,31.615445,-98.281503,0
125,6/21/2020 13:48,1.80E+14,fraud_Feil-Morar,health_fitness,132.57,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1/5/1972,6f51b1afb35b60a053de5a22843d051c,1371822532,30.826301,-87.818443,0
126,6/21/2020 20:43,4.47E+15,fraud_Torphy-Kertzmann,health_fitness,17.26,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,9/9/1927,e8c38ba2701e2a9fd7e13d552701f179,1371847381,38.537126,-119.745726,0
127,6/21/2020 18:53,3.65E+13,fraud_Dickinson Ltd,misc_pos,163.09,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,1/29/2005,2777d810500a485aa8f58a02f9ffc0e4,1371840826,40.667587,-83.099997,0
128,7/28/2020 0:48,3.03E+13,fraud_Cartwright-Harris,grocery_pos,269.01,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,9/3/1961,eb350561662132d769f4afc87edd8606,1374972490,37.736837,-88.557584,1
129,6/21/2020 16:02,3.04E+13,fraud_Jakubowski Inc,home,13.73,Jennifer,Garcia,F,28777 Stewart Plains Apt. 495,Putnam,IL,61560,41.1949,-89.4409,754,"Presenter, broadcasting",5/13/1962,fa75b652dba22c256c8b55a473261000,1371830559,41.235842,-89.011383,0
130,8/8/2020 3:41,3.75E+14,fraud_Bailey-Morar,grocery_pos,364.36,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",12/14/1976,527a8c4a823ddaaedb3d143239f932c0,1375933277,47.221459,-97.331413,1
131,8/7/2020 0:31,6.60E+15,fraud_Parisian and Sons,gas_transport,21.44,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,9/11/1969,9708c85930cd1ad9a860bec9db9ec3fc,1375835487,40.352201,-75.487264,1
132,6/21/2020 21:22,2.13E+14,fraud_Jast-McDermott,shopping_pos,707.55,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",9/11/1993,a1f58b05c2b44a7c900d0b3e4ac412de,1371849774,42.415916,-107.821296,0
133,7/20/2020 22:11,3.76E+14,"fraud_Schoen, Nienow and Bauch",personal_care,19.19,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,3/28/1986,19fb71b43f161428119ae56c102d9cad,1374358301,38.582544,-79.508562,1
134,6/21/2020 20:30,4.26E+18,"fraud_Hermiston, Pacocha and Smith",health_fitness,27.15,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",9/27/1952,f3616e66c3d88a010004fd199bbeb210,1371846624,33.328974,-96.054267,0
135,6/21/2020 15:08,3.50E+15,fraud_Osinski Inc,personal_care,23.33,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,9/8/1976,3d11340fab65815a86edd2c5386dd664,1371827334,39.381571,-76.848057,0
136,8/22/2020 22:24,3.06E+13,fraud_Ruecker Group,misc_net,810.84,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,2/13/1966,c879e9c3565eb8c8669a8447fe6011cd,1377210278,40.964112,-91.524311,1
137,6/24/2020 23:15,1.80E+14,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,741.77,Dennis,Davidson,M,08469 Trujillo Forge,Springville,NY,14141,42.52,-78.6847,7728,"Scientist, research (maths)",3/30/1959,b971b65d32c1d9b36223370bb5744a94,1372115728,43.225233,-77.814218,1
138,8/8/2020 3:53,3.75E+14,fraud_Schamberger-O'Keefe,grocery_pos,327.12,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",12/14/1976,954d589226e71cf362acae9ae28ebc66,1375934010,46.479977,-96.524942,1
139,7/18/2020 22:03,2.45E+15,fraud_Kuphal-Predovic,misc_net,828.22,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,10/27/1987,9917b85781e97bdebb160301ab984360,1374185000,47.829339,-93.985386,1
140,6/21/2020 16:58,4.66E+15,"fraud_Romaguera, Wehner and Tromp",kids_pets,11.3,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,11/4/1945,6f9dcf211030c50475ce58654b122ff9,1371833927,39.18555,-80.663975,0
141,6/21/2020 14:09,4.24E+12,fraud_Volkman-Predovic,shopping_net,8.54,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.12,321490,"Scientist, biomedical",10/4/1991,7f37eb5e8b32669666bb9f607a3a4696,1371823744,38.704779,-76.460002,0
142,6/21/2020 12:23,6.01E+15,"fraud_Hintz, Bauch and Smith",health_fitness,1.7,William,Johnson,M,50843 Vincent Mission,South Londonderry,VT,5155,43.1699,-72.8515,828,Scientific laboratory technician,8/30/1957,6c58a441ceeb7dc623316c6a68158d29,1371817389,42.390565,-71.932418,0
143,6/21/2020 19:40,5.04E+11,fraud_Sawayn PLC,shopping_pos,6.88,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,9/12/1976,943e04ac00d8f919b0c515e4c6ba604e,1371843635,26.672842,-82.173487,0
144,6/21/2020 18:18,4.26E+12,fraud_Nader-Heller,misc_net,70.11,Whitney,Gallagher,F,0374 Courtney Islands Apt. 400,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",8/4/1997,f41793cc129b0a64083740b92cefced5,1371838690,37.997203,-83.257335,0
145,6/21/2020 15:20,3.02E+13,fraud_Altenwerth-Kilback,home,39.98,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,6/19/1966,68a09c60289f5ca846d35cd618be2ecf,1371828022,34.567289,-85.551881,0
146,6/28/2020 6:58,3.58E+15,"fraud_Schultz, Simonis and Little",grocery_pos,241.45,Gregory,Wood,M,622 Robert Summit,Akron,OH,44307,41.0695,-81.5488,272134,Call centre manager,3/15/1964,b85e1410861909e7bd3bdd1af343a589,1372402686,40.19583,-81.591419,1
147,6/21/2020 14:50,3.77E+14,fraud_Schumm PLC,health_fitness,47.12,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,3/25/1965,8481624310504e7dac81026329f7e951,1371826210,38.441458,-76.114339,0
148,6/21/2020 22:35,6.30E+11,"fraud_Okuneva, Schneider and Rau",shopping_pos,5.75,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,6/12/1972,72bd8485c616701b33e19f01afe15396,1371854152,46.254213,-87.23773,0
149,6/21/2020 20:06,6.30E+11,"fraud_Hayes, Marquardt and Dibbert",misc_net,1.74,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,8/29/1981,8ec633b149a63e9fcf4313dea7bfb1eb,1371845182,38.677162,-78.771644,0
150,9/5/2020 3:05,3.55E+15,fraud_Koepp-Parker,grocery_pos,244.56,Morgan,James,F,742 Sellers Ferry,Lexington,KY,40502,38.0174,-84.4854,296965,Software engineer,12/30/1962,5a02adb898b82b9ba7db627f5b6ea343,1378350314,37.36752,-84.737439,1
151,6/21/2020 14:55,3.58E+15,fraud_Weimann-Lockman,kids_pets,36.69,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,10/24/1981,0f3ed907cf6322efd9492facf5bb2528,1371826520,33.663207,-111.93532,0
152,6/21/2020 16:40,4.74E+18,fraud_Larson-Moen,entertainment,25.56,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",5/23/1953,253daa27ca591b4a26176b7b9e952aa0,1371832811,44.26153,-74.262208,0
153,6/21/2020 18:00,4.54E+18,"fraud_Langosh, Wintheiser and Hyatt",food_dining,8.54,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,7/18/1972,284b313887062a85cd62018046eb40d5,1371837611,34.99628,-105.710262,0
154,6/21/2020 16:14,5.02E+11,fraud_Hills-Boyer,personal_care,73.29,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",3/18/1980,28b5b0651be435149b514b2fe3219c66,1371831270,36.774125,-93.681779,0
155,7/20/2020 22:36,4.23E+18,"fraud_Labadie, Treutel and Bode",shopping_net,1055.28,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,12/3/1966,e99057b3037ac364cbcbb3e9b6493d54,1374359793,20.263798,-155.011675,1
156,6/21/2020 12:15,3.53E+15,fraud_Johnston-Casper,travel,3.19,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.017,1126,Furniture designer,7/6/1955,57ff021bd3f328f8738bb535c302a31b,1371816917,44.959148,-85.884734,0
157,6/21/2020 13:57,4.10E+12,fraud_Schaefer Ltd,kids_pets,45.19,Christopher,Adkins,M,3512 Knight Center,Lorenzo,TX,79343,33.6666,-101.5277,1571,Petroleum engineer,6/27/1982,e9fa59dd8ffe82922598ca804bb87bbe,1371823052,33.472934,-100.657705,0
158,6/21/2020 12:20,6.54E+15,fraud_Prosacco LLC,personal_care,5.71,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,9/22/1997,2d7640ea4f3bcd520a3c33200c393dd8,1371817213,40.508064,-79.615158,0
159,6/21/2020 12:39,6.01E+15,fraud_Powlowski-Weimann,food_dining,19.06,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,7/12/1980,e77fc08b8dcf79c20e724fea72946660,1371818394,33.936769,-86.762376,0
160,6/21/2020 23:00,1.80E+14,fraud_Barton LLC,kids_pets,13.62,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",2/28/1989,349b9d4e2d63ef8d33b8e324c8fd5954,1371855623,28.301154,-82.299178,0
161,6/21/2020 12:47,4.13E+18,fraud_Rippin-VonRueden,health_fitness,18.02,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",10/4/1949,fbc91c22ac16b4b77f1e19395fcbdf95,1371818856,30.950957,-94.108481,0
162,8/3/2020 23:02,4.73E+18,fraud_Roob-Okuneva,health_fitness,19.79,Elizabeth,Mckee,F,358 Pruitt Square,Jay,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,11/5/1994,6f4e4cb209429e6e26325debaf05924a,1375570933,31.692756,-86.176423,1
163,8/21/2020 3:04,3.72E+14,fraud_Rodriguez Group,gas_transport,22.4,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1/21/1966,06652b3d5fef8b2f2356282764ff04e2,1377054255,41.399497,-73.330362,1
164,7/25/2020 0:03,3.80E+13,"fraud_Tromp, Kerluke and Glover",grocery_net,13.51,Sonya,Jensen,F,4470 Jillian Courts,Adams,WI,53910,43.8967,-89.8219,3508,Sport and exercise psychologist,8/11/1946,6e880ebef4f2617d31134db352075fa2,1374710635,43.440998,-89.391536,1
165,6/21/2020 23:11,4.86E+18,"fraud_Prosacco, Kreiger and Kovacek",home,65.41,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",12/16/1977,ebd9725d06afb2e5d8e4f1e82c73652e,1371856282,30.077098,-90.284191,0
166,6/21/2020 18:36,5.04E+11,fraud_Kilback LLC,food_dining,5.96,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,12/28/1975,998265569be14d302118bb14d75e41f0,1371839814,28.756153,-98.994418,0
167,6/21/2020 15:39,6.01E+15,"fraud_Hoppe, Harris and Bednar",entertainment,14.3,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",7/6/1952,0a6fcea0ec03e68d00dd034e77a4e37a,1371829188,35.975096,-98.400966,0
168,6/21/2020 15:41,1.80E+14,fraud_Gibson-Deckow,entertainment,140.4,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,7/19/1974,e42b4249e5c2d0358ca9c37a8aae18ae,1371829278,39.788867,-74.399571,0
169,6/21/2020 15:34,3.54E+15,"fraud_Schumm, McLaughlin and Carter",food_dining,49.35,Steven,Yoder,M,94975 David Mews Apt. 316,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,6/19/1992,1f11799fee64d8ca6bd826152387387d,1371828869,35.219858,-103.435715,0
170,8/7/2020 23:18,3.75E+14,fraud_Heaney-Marquardt,entertainment,498.78,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",12/14/1976,a9e8385170dbd301101eff3695e161ca,1375917504,46.493104,-97.390103,1
171,6/21/2020 14:58,4.08E+12,fraud_Emmerich-Rau,personal_care,41.27,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,12/15/1965,7ec83be59ca440f776254efc7b3432d4,1371826728,44.50375,-116.165769,0
172,6/21/2020 13:50,3.60E+15,fraud_Schmidt-Larkin,home,84.21,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,3/25/1988,296bae4bf264c40d12421d0f733e3a89,1371822607,40.120207,-92.491269,0
173,6/21/2020 20:39,2.13E+14,fraud_Haag-Blanda,food_dining,61.25,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,2/9/1994,2c863072c42293a9f7886d12965edf9a,1371847155,45.273784,-83.555921,0
174,6/21/2020 12:29,3.77E+14,fraud_Friesen Ltd,health_fitness,5.36,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,10/27/1974,0920f8e36028f404b48385209a995113,1371817796,38.211238,-90.421871,0
175,6/21/2020 12:18,6.01E+15,fraud_Lubowitz-Walter,kids_pets,2.91,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,11/2/1971,61dca41a9728ea5fd6db99efd59768f8,1371817117,32.721131,-87.253846,0
176,9/6/2020 22:58,4.90E+15,"fraud_Larson, Quitzon and Spencer",travel,10.18,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,10/19/1990,21361aa201ba97e2660545448d207303,1378508333,41.893202,-74.272708,1
177,7/3/2020 23:07,3.59E+15,"fraud_Langworth, Boehm and Gulgowski",shopping_net,991.33,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,2/14/1984,b75e90645042d413db4a855d66f8b568,1372892842,39.333607,-77.996704,1
178,6/21/2020 19:50,2.27E+15,"fraud_Konopelski, Schneider and Hartmann",food_dining,160.45,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,7/25/1972,c0dd1af10eed581649477fa3058f7563,1371844207,34.725094,-86.381682,0
179,6/21/2020 16:03,5.15E+15,fraud_Rau-Robel,kids_pets,17.11,Felicia,Combs,F,825 Martinez Springs Apt. 625,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,10/5/1993,e2524340b0b30f8250f31b8094d9ddac,1371830611,37.60741,-80.570564,0
180,6/21/2020 16:09,3.51E+15,"fraud_Turcotte, McKenzie and Koss",entertainment,59.98,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,3/31/1985,a03c870510866bbd240f21b02cc5cb52,1371830973,38.28496,-89.738369,0
